id_2024;id_census;city_name_sources;city_name;id_geonames;caidat_1926;caidat_1931;controle_civil_1931;delegation_1956;lat;lon;sources_lat_lon;comments;geo_precision
35;educ_167;Ksour-Essaf;Ksour-Essaf;676;Mahdia;Mahdia;Sousse;;35.4167923124299;10.9961352983127;Google Maps;;1
36;educ_17;Bathan;El-Bathan;347;;;;;36.803965;9.845121;Google Maps;;1
37;educ_172;La Laverie (Djebel-Recas);La Laverie (Djebel-Recas);681;;;;;36.609871;10.319313;Google Maps;;1
38;educ_177;Le Kef;Le Kef;689;;;;;36.169628;8.707127;Google Maps;;1
39;educ_178;Le Krib;Krib;663;;;Kef;;36.329189;9.133385;google maps;;1
40;educ_179;Maareth;Maareth;704;;;;;33.618174;10.286115;Google Maps;;1
41;educ_18;Bazina;Bazina;79;;;;;36.96384;9.299734;Google Maps;;1
42;educ_181;Maharine;Maharine;711;;;;;;;;;
43;educ_182;Mahdia;Mahdia;713;;;;;35.503843;11.062875;Google Maps;;1
44;educ_184;Maktar;Maktar;720;;;;;35.855891;9.205556;Google Maps;;1
45;educ_185;Manouba;Manouba;721;Tunis Banlieue ;Tunis Banlieue ;Tunis;;36.809328;10.086327;Google Maps;;1
46;educ_187;Marsa;La Marsa;725;Tunis Banlieue ;Tunis Banlieue ;Tunis;;36.894009;10.312697;Google Maps;;1
47;educ_188;Masdour;Masdour;726;;;;;35.680924;10.728863;Google Maps;;1
48;educ_189;Massicault (Borj-el-Amri);Massicault (Borj-el-Amri);727;;;Tunis;;36.713153;9.8835;Google Maps;;1
49;educ_19;Béja;Béja;86;Béja;Béja;Béja;;36.7250612934603;9.18327240560908;Google Maps;;1
50;educ_190;Mateur;Mateur;729;;Mateur;Bizerte;;37.038887;9.664764;Google Maps;;1
51;educ_192;Maxula-Rades;Maxula-Rades;731;;;;;36.771457;10.280813;Google Maps;;1
52;educ_193;Medjez-elBab;Medjez-El-Bab;735;Medjez-el-Bab;Medjez-el-Bab;Medjez-el-Bab;;36.647829;9.612908;Google Maps;;1
53;educ_195;Megrine;Megrine;739;;;;;36.769903;10.232833;Google Maps;;1
54;educ_197;Meheri-Zehbeus;Meheri-Zehbeus;741;;;Gafsa;;34.678734;9.593478;Google Maps;;1
55;educ_20;Bekalta;Bekalta;88;;;;;35.615685;10.990684;Google Maps;;1
56;educ_201;Menzel-Djemil;Menzel-Djemil;759;Bizerte;Bizerte;Bizerte;;37.237477;9.916086;Google Maps;;1
57;educ_211;Michaud;Michaud;786;;;;;37.063356;9.597683;Google Maps;;1
58;educ_212;Moghrane;Moghrane;794;;;Zaghouan;;36.4221103901326;10.0904015798556;Google Maps;Mograne.;1
59;educ_213;Moknine;Moknine;796;Monastir;Monastir;Sousse;;35.62915752625;10.8997464194273;Google Maps;;1
60;educ_214;Monastir;Monastir;797;Monastir;Monastir;Sousse;;35.7693905804844;10.8195665940049;Google Maps;;1
61;educ_217;Msaken;Msaken;809;;;Sousse;;35.725724;10.580434;Google Maps;;1
62;educ_218;Munchar;Munchar;810;;;;;36.72956;9.316515;Google Maps;;1
63;educ_219;Nabeul;Nabeul;811;Nabeul;Nabeul;Grombalia;;36.4512808841432;10.735593849038;Google Maps;;1
64;educ_22;Belli;Belli;91;;;;;36.567494;10.554707;Google Maps;;1
65;educ_221;Nebeur;Nebeur;818;;;Kef;;36.298741;8.768777;Google maps;;1
66;educ_227;Oued-Zerga;Oued-Zerga;850;;;;;36.666128;9.441974;Google Maps;;1
67;educ_229;Ourdiane;Ourdiane;978;;;;;;;;;
68;educ_233;Pont-du Fahs;Pont du Fahs;984;;;Zaghouan;;36.375261;9.906328;Google Maps;;1
69;educ_235;Potinville;Bordj-Cédria;142;;;;;36.695423;10.387659;Google Maps;;1
70;educ_242;Reyville;Reyville;1007;;;;;36.282834;10.475758;Geonames;;1
72;educ_247;Saint-Germain;Saint-Germain;1023;;;Tunis;;36.74594;10.3078;Google Maps;Maintenant appelé Ez Zhara. Dans les années 1950, il y avait une école primaire, un casino et proximité avec la plage.;1
73;educ_25;Ben-Attar;Ben-Attar;98;;;;;;;;;
74;educ_251;Sakiet-Mine;Sakiet-Mine;1027;;;;;36.221203;8.358202;Google Maps;Sakiet Sidi Youssef (mines).;1
75;educ_253;Salammbo;Salammbo;1029;;;;;36.838061;10.320945;Google Maps;;1
76;educ_256;Sebbala-du-Mornag;Sebbala-du-Mornag;1038;;;;;36.67931;10.29195;Geonames;;1
77;educ_258;Sekarna;Sekarna;1046;;;;;;;;;
78;educ_259;Sened;Sened;1053;Gafsa;Gafsa;Gafsa;;34.540061;9.254983;Google Maps;;1
79;educ_26;Ben-Gardane;Ben-Gardane;100;;;;;33.1398106305503;11.2162781205863;Google Maps;;1
80;educ_262;Sfax;Sfax;1056;;;;;34.73309867816;10.7583704515768;Google Maps;;1
81;educ_265;Sidi-Abbes;Sidi-Abbes;1058;;;;;34.76094;10.73096;Google Maps;;1
82;educ_27;Beni-Khalled;Beni-Khalled;106;;;;;36.647836;10.591507;Google Maps;;1
83;educ_271;Sidi-bou-Aouane;Sidi-Bou-Aouane;1074;;;;;36.69299;9.00924;Google Maps;;1
84;educ_272;Sidi-Bou-Said;Sidi-Bou-Said;1078;;;;;36.870357;10.34204;Google Maps;;1
85;educ_28;Beni-Khiar;Beni-Khiar;107;;;;;36.459844;10.783682;Google Maps;;1
86;educ_280;Smala-dEl-Souassi;Smala-des-Souassi;1111;;;;;35.35083;10.54525;Google Maps;;1
87;educ_283;Souk El-Arba;Souk El-Arba (Jendouba);1117;;;;;36.4969326358885;8.77643419432405;Google Maps;;1
88;educ_284;Souk El-Khemis;Souk El-Khemis (Bou Salem);1118;;;;;36.6075297328957;8.96956890839965;Google Maps;;1
89;educ_286;Sousse;Sousse;1124;Sousse;Sousse;Sousse;;35.8246122656788;10.6351825862153;Google Maps;;1
90;educ_289;Teboulba;Teboulba;1145;;;Sousse;;35.641863053178;10.9658633597544;Google Maps;;1
91;educ_29;Besbessia;Besbessia;118;;;;;36.398653;10.526932;Google Maps;;1
92;educ_292;Teboursouk;Téboursouk;1148;Téboursouk;Téboursouk;Téboursouk;;36.4578701666472;9.24907540240675;Google Maps;;1
93;educ_294;Thala;Thala;1156;;;;;35.583106;8.666934;Google Maps;;1
94;educ_296;Touireuf;Touireuf;1164;;;;;36.339293;8.581352;Google Maps;;1
95;educ_297;Toukabeur;Toukabeur;1165;;;;;36.708481;9.520848;Google Maps;;1
96;educ_298;Tozeur;Tozeur;1167;;;;;33.918534;8.122933;Google Maps;;1
97;educ_3;Ain El-Asker;Aïn-El-Asker;17;;;;;36.573955;9.993222;Google Maps;Ain el Asker.;1
98;educ_30;Bir Mcherga;Bir-Mcherga;123;;;;;36.516241;9.95827;Google Maps;;1
99;educ_302;Utique;Utique;1177;;;Bizerte;;37.05038;9.97594;Geonames;;1
100;educ_303;Villejacques;Villejacques;1178;;;Tunis;;36.863058;10.111336;Google Maps;;1
101;educ_304;Zaghouan;Zaghouan;1182;;;;;36.4031395193389;10.1420536107131;Google Maps;;1
102;educ_306;Zarzis;Zarzis;1191;;;;;33.5033032662621;11.1109307269972;Google Maps;;1
103;educ_31;Bir M'roua;Bir-M'roua;124;;;;;36.793189;10.625039;Google Maps;;1
104;educ_32;Bir Touil;Bir-Touil;125;;;;;36.687055;9.843434;Google Maps;;1
105;educ_33;Bir-bou-Rekba;Bir-Bou-Rekba;126;;;;;36.429586;10.574679;Google Maps;;1
106;educ_34;Bir-Chaaba;Bir-Chaaba;127;;;;;;;;;
107;educ_35;Bir-Halima;Bir-Halima;131;;;Zaghouan;;36.395754;10.04325;Google Maps;;1
108;educ_36;Birine;Birine;132;;;;;36.717609;10.107189;Google Maps;;1
109;educ_37;Bizerte;Bizerte;140;;;;;37.274767;9.863165;Google Maps;;1
110;educ_39;Bou-Arada;Bou-Arada;156;;;;;36.351026;9.624131;Google Maps;;1
111;educ_40;Bou-Arkoub;Bou-Argoub;157;;;;;36.530964;10.551338;Google Maps;;1
112;educ_41;Bou-Ficha;Bou-Ficha;164;;;;;36.299035;10.453706;Google Maps;;1
113;educ_42;Bou-Jaber;Bou-Jaber;168;;;;;35.741712;8.299264;Google Maps;;1
114;educ_44;Bou-Thadi;Bou-Thadi;178;;;;;35.098354;10.269289;Google Maps;;1
115;educ_46;Carthage;Carthage;186;;;;;36.850797;10.330343;Google Maps;;1
116;educ_47;Chahal;Chaal;189;;;;;34.557985;10.310195;Google Maps;À priori Chaal.;3
117;educ_49;Chebaou;Chebaou;201;;;;;36.844812;10.03241;Google Maps;;1
118;educ_50;Chebba;Chebba;202;;;;;35.23369;11.110785;Google Maps;;1
119;educ_52;Chuiggui;Chouigui;220;;;;;36.8789035454845;9.80268817896235;Google Maps;;1
120;educ_53;Creteville;Creteville;223;;;Tunis;;36.66188;10.32442;Geonames;;1
121;educ_55;De Carnieres;De Carnieres;232;;;Bizerte;;36.952127;9.984937;Geonames;;1
122;educ_57;Depienne;Depienne;240;;;;;36.456393;10.024742;Google Maps;Sminja.;1
123;educ_58;Djebel-Abiod;Djebel-Abiod;248;;;;;36.9749257194446;9.07494146384493;Google Maps;Ancien nom de Nefza.;1
124;educ_59;Djebel-Hallouf;Djebel-Hallouf;255;;;;;36.73333;8.91667;Mindat;Plusieurs lieux portent le même nom. Choix d’une mine où il y avait une mine française pendant la période coloniale.;3
125;educ_6;Akouda;Akouda;36;;;;;35.8731356324848;10.565715689794;Google Maps;;1
126;educ_60;Djebel-Mdilla;Djebel-Mdilla;258;;;Gafsa;;34.287598;8.749657;Google Maps;;1
127;educ_61;Djebel-Trozza;Djebel-Trozza;261;;;;;35.542355;9.580693;Google Maps;;1
128;educ_64;Djemmal;Jemmel;619;Monastir;Monastir;Sousse;;35.622038;10.771803;Google Maps;;1
129;educ_7;Alia;El-Alia;317;;;;;37.171665;10.03251;Google Maps;;1
130;educ_74;Djerba Melita;Melita;1243;;;;;33.86279;10.800583;Google Maps;;1
131;educ_77;Djerissa;Djerissa;276;;;Kef;;35.84663;8.63531;Google Maps;;1
132;educ_78;Djouggar;Djouggar;281;;;;;36.2672503111265;9.94300807639639;Google Maps;Jougar.;1
133;educ_79;Douaria;Douaria;282;;;;;37.039625;9.21063;Google Maps;Mine. Localisation d’après la carte des mines de 1922 (Wikipedia: https://upload.wikimedia.org/wikipedia/commons/4/40/Tunisie_mines_1922.jpg).;1
134;educ_8;Aousdja;Aousdja;49;Bizerte;Bizerte;Bizerte;;37.14169;10.101721;Google Maps;;1
135;educ_80;Douz;Douz;289;Nefzaoua;Nefzaoua;Kebili;;33.4571656103363;9.02502023425873;Google Maps;;1
136;educ_81;Dra ben Djouder;Draa Ben Djouder;290;;;;;36.273409;10.020848;Google Maps;;1
137;educ_82;Dubosville;Dubosville;295;;;;;36.7800456445957;10.1923712831916;Google Maps;;1
138;educ_83;Ebba-Ksour;Ebba-Ksour;297;Le Kef;Kef;Kef;;35.946201894084;8.83074324008434;Google Maps;Ebba Ksoui.;1
139;educ_84;Eddekhila;Eddekhila;299;;;Tunis;;36.86343;9.710727;Google Maps;;1
140;educ_86;El-Aouareb;Haouareb;1230;;;;;35.5684557913378;9.77034732578002;Google Maps;;1
141;educ_87;El-Aouina;El-Aouina;326;;;Tunis;;36.853093;10.257077;Google Maps;;1
142;educ_89;El-Aroussa;El-Aroussa;335;;;Medjez-el-Bab;;36.376872;9.452703;Google Maps;Siliana.;1
143;educ_9;Ariana;Ariana;52;;;;;36.858639;10.187773;Google Maps;;1
144;educ_90;El-Azib;El-Azib;343;;;;;37.201677;9.95;Google Maps;;1
145;educ_92;El-Guetar;El-Guetar;388;Gafsa;Gafsa;Gafsa;;34.339324;8.950145;Google Maps;;1
146;educ_93;El-Imma du Djerid;El-Imma du Djerid;416;;;;;33.997919;8.165588;Google Maps;;1
147;educ_96;El-Alem;El-Alem;316;Kairouan;Kairouan;Kairouan;;35.909873;10.057267;Google Maps;;1
148;educ_97;El-Djem;El-Jem;418;;;;;35.2964650075559;10.7068982120322;Google Maps;;1
149;pop_eur_10;El-Ghelia (Graïba);El-Ghelia (Graïba);368;;;Béja;;;;;;
150;pop_eur_102;Oued-Melah;Oued-Melah;840;;;Gabès;;;;;;
151;pop_eur_105;Territoires non érigés en communes;;1228;;;Gabès;;;;;;
152;pop_eur_108;Aghir;Aghir;7;;;Djerba;;33.763479;11.017629;Google Maps;;1
153;pop_eur_11;Khanguet-Kef-Tout (mine);Khanguet-Kef-Tout;644;;;Béja;;36.9;9.11667;Geonames;;1
154;pop_eur_110;Barbouk;Barbouk;70;;;Djerba;;33.853809;10.854063;Google Maps;Barkouk.;1
155;pop_eur_111;Bordj-Djellidj;Bordj-Djellidj;144;;;Djerba;;33.886893;10.746657;Google Maps;;1
156;pop_eur_112;El-Kantara;El-Kantara;421;;;Djerba;;33.684519;10.918133;Google Maps;;1
157;pop_eur_115;Oued-Zebib;Oued-Zebib;848;;;Djerba;;33.782558;10.836434;Google Maps;Oued Zbib.;1
158;pop_eur_118;Taguermest;Taguermest;1129;;;Djerba;;33.812608;11.032004;Google Maps;Taguermess.;1
159;pop_eur_12;Kedâa (Ksar Mezouar-Rouiguiba);Kedâa (Ksar Mezouar-Rouiguiba);634;;;Béja;;36.82404;9.3287;Geonames;Ksar Mezouar.;1
160;pop_eur_121;Arkou;Arkou;53;;;Djerba;;33.783663;11.019857;Geonames;;1
161;pop_eur_122;Gafsa (commune);Gafsa;541;Gafsa;Gafsa;Gafsa;;34.423705;8.782501;Google Maps;;1
162;pop_eur_124;Zanouch;Zanouch;1185;;;Gafsa;;34.46951;9.051721;Google Maps;;1
163;pop_eur_125;Henchir-Souatir et Aïn-Moularès;Aïn-Moularès;26;;;Gafsa;;34.488889;8.271315;Google Maps;;1
164;pop_eur_125;Henchir-Souatir et Aïn-Moularès;Henchir-Souatir;597;;;Gafsa;;34.53262;8.3714;Geonames;;1
165;pop_eur_126;Maknassy;Maknassy;719;;;Gafsa;;34.606659;9.607053;Google Maps;;1
166;pop_eur_127;Metlaoui;Metlaoui;781;;;Gafsa;;34.326044;8.40181;Google Maps;;1
167;pop_eur_128;Redeyef;Redeyef;1003;;;Gafsa;;34.38193;8.14707;Google Maps;;1
168;pop_eur_130;Ras-el-Aïoun et Tabedit;Ras El-Aïoun;996;;;Gafsa;;34.427623;8.289105;Google Maps;El Ayoun (station à Tabeddit).;1
169;pop_eur_130;Ras-el-Aïoun et Tabedit;Tabedit;1126;;;Gafsa;;34.435838;8.259622;Google Maps;E.P. OUED JEMEL ERDAIEF TABDIT - (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).;1
170;pop_eur_132;Maghroun;Maghroun;709;;;Gafsa;;34.32494;8.39608;Geonames;;1
171;pop_eur_133;Sidi-bou-Zid;Sidi-Bouzid;1079;;;Gafsa;;35.0356729310449;9.48608998863544;Google Maps;;1
172;pop_eur_134;Sebbala-Lessouda;Sebbala-Lessouda;1039;;;Gafsa;;;;;;
173;pop_eur_136;Faïd;Faïd;508;;;Gafsa;;35.057428;9.653148;Google Maps;;1
174;pop_eur_137;Maisonnettes isolées du chemin de fer;Maisonnettes isolées du chemin de fer;1237;;;Gafsa;;;;;;
175;pop_eur_139;Oum El-Ksar et Sidi-Boubaker;Oum El-Ksar;973;;;Gafsa;;;;;;
176;pop_eur_139;Oum El-Ksar et Sidi-Boubaker;Sidi-Boubaker;1075;;;Gafsa;;34.666411;8.462101;Google Maps;;1
177;pop_eur_14;Nefzas (campagne) et Sidi-Ahmed (mine);Sidi-Ahmed;1062;;;Béja;;36.942036;9.11982;Geonames;Djebel Sidi Ahmed.;1
178;pop_eur_140;Djebel-M'dilla et Djebel-Ank;Djebel-Ank;250;;;Gafsa;;34.33333;9.06667;Geonames;Djebel el Ank.;1
179;pop_eur_142;El-Hamma;El-Hamma du Djerid;402;Djerid;Djerid;Tozeur;;33.9974860897746;8.17062268988454;Google Maps;;1
180;pop_eur_143;Deggache;Degache;233;;;Tozeur;;33.9880067188828;8.22202793871273;Google Maps;;1
181;pop_eur_144;Nefta (commune);Nefta;820;;;Tozeur;;33.871243;7.879161;Google Maps;;1
182;pop_eur_147;Khanguet-Semech;Khanguet-Semech;645;;;Grombalia;;36.624396;10.460424;Google Maps;Khanguet, mosquée de Samech, école primaire de Samech.;1
183;pop_eur_149;Khanguet-el-Hadjadj;Khanguet-El-Hadjadj;643;;;Grombalia;;36.617603;10.406839;Google Maps;Khanguet El Hojjej.;1
184;pop_eur_15;Nefzas (chantier des);Nefza;821;;;Béja;;36.9865440869283;9.07963103225535;Google Maps;;1
185;pop_eur_152;Zayana et Mesratia;Mesratya;772;;;Grombalia;;36.680301;10.436437;Google Maps;Mouusratia, autour de la gare de Fondouk Djedid (https://gallica.bnf.fr/ark:/12148/bpt6k579515z).;1
186;pop_eur_152;Zayana et Mesratia;Zayana;1193;;;Grombalia;;36.662541;10.451164;Google Maps;E.P. ZAYANA (Instance Supérieure pour les Élections (ISIE), Annuaire des centres de votes, 2022).;1
187;pop_eur_153;Fondouk-Djedid;Fondouk-Djedid;528;;;Grombalia;;36.65455;10.452888;Google Maps;;1
188;pop_eur_154;Camp-Servière;Camp Serviere;183;;;Grombalia;;36.64639;10.44278;Geonames;;1
189;pop_eur_157;Belli, Turki, Henchir Gouiss;Henchir Gouiss;593;;;Grombalia;;36.568942;10.553613;Google Maps;Belli.;1
190;pop_eur_157;Belli, Turki, Henchir Gouiss;Turki;1176;;;Grombalia;;36.575238;10.514759;Google Maps;;1
191;pop_eur_159;Kouba-Kebira;Kouba-Kebira;660;;;Grombalia;;36.60228;10.58419;Geonames;Kobba El Kebira.;1
192;pop_eur_160;Korbous;Korbous;659;;;Grombalia;;36.816613;10.568155;Google Maps;;1
193;pop_eur_161;Batrou;Batrou;76;;;Grombalia;;36.582676;10.570701;Google Maps;Mosquai batrou.;1
194;pop_eur_164;Henchir Soltane;Henchir Soltane;596;;;Grombalia;;;;;;
195;pop_eur_17;Sidi-Zehili (chantiers);Sidi-Zehlil;1103;;;Béja;;36.6173;9.12959;Geonames;;1
196;pop_eur_170;Menzel-Horr et Lebna (région);Lebna;691;;;Grombalia;;36.702921;10.94287;Google Maps;;1
197;pop_eur_172;Beni-Khalled et Bir-Drassen;Bir-Drassen;128;;;Grombalia;;36.615704;10.714036;Google Maps;;1
198;pop_eur_173;Bou-Cherik et Henchir-Magra;Bou-Cherik;160;;;Grombalia;;36.621439;10.546103;Google Maps;;1
199;pop_eur_173;Bou-Cherik et Henchir-Magra;Henchir Magra;594;;;Grombalia;;36.621439;10.546103;Google Maps;Boucherik.;1
200;pop_eur_176;Bou-Jerida;Bou-Jerida;169;;;Grombalia;;36.604029;10.757885;Google Maps;Boujrida.;1
201;pop_eur_178;Sidi-Daoud, Cap Bon, Haouaria, etc;Haouaria;580;;;Grombalia;;37.0497825586771;11.0115295196622;Google Maps;Sidi Daouad (port).;1
202;pop_eur_178;Sidi-Daoud, Cap Bon, Haouaria, etc;Sidi-Daouad;1081;;;Grombalia;;37.0214438157149;10.9135237484295;Google Maps;;1
203;pop_eur_179;Hammna, Djedidi (mine);Hammna, Djedidi (mine);578;;;Grombalia;;36.39452;10.381896;Google Maps;Hammam Bent Djedidi.;1
204;pop_eur_18;El-Aouaria et Aïn-Zebda;Aïn-Zebda;32;;;Béja;;;;;;
205;pop_eur_18;El-Aouaria et Aïn-Zebda;El-Aouaria;323;;;Béja;;;;;;
206;pop_eur_184;Pavillier, Sidi-Ali-ben-Nasr Allah et Rechine;Nasrallah;814;;;Kairouan;;35.35678;9.829333;Google Maps;;1
207;pop_eur_184;Pavillier, Sidi-Ali-ben-Nasr Allah et Rechine;Pavillier;982;;;Kairouan;;35.42488;9.85464;Geonames;;1
208;pop_eur_184;Pavillier, Sidi-Ali-ben-Nasr Allah et Rechine;Rechine;1002;;;Kairouan;;;;;;
209;pop_eur_185;Pichon;Pichon;983;;;Kairouan;;35.633494;9.677498;Geonames;Haffouz.;1
210;pop_eur_187;Hadjeb-el-Aïoun (banlieue);Hadjeb El-Aïoun;566;;;Kairouan;;35.393639;9.542921;Google Maps;;1
211;pop_eur_19;Ouled-Ghozza;Ouled-Ghozza;915;;;Béja;;36.799254;9.112292;Google Maps;Recensement 1956, Ouled Ghozzia.;1
212;pop_eur_190;Aïn-Ghrasésia;Aïn-Ghrasésia;21;;;Kairouan;;35.65333;10.22694;Geonames;;1
213;pop_eur_191;Sidi-Amor-el-Kénani et Zaafrana;Sidi-Amor-El-Kénani ;1067;;;Kairouan;;35.58444;10.11528;Geonames;;1
214;pop_eur_191;Sidi-Amor-el-Kénani et Zaafrana;Zaafrana;1179;;;Kairouan;;35.54208;10.075021;Google Maps;;1
215;pop_eur_192;Saâdia, El-Alem et Sbikha;Saâdia;1012;;;Kairouan;;35.82889;10.09333;Geonames;;1
216;pop_eur_193;Ousseltia;Ousseltia;981;;;Kairouan;;35.849438;9.586498;Google Maps;;1
217;pop_eur_194;Djebel-Touila (mine);Djebel-Touila (mine);260;;;Kairouan;;35.44389;9.71222;Geonames;;1
218;pop_eur_195;Sidi-Saad;Sidi-Saad;1098;;;Kairouan;;35.387892;9.758919;Google Maps;;1
220;pop_eur_199;Bir-Zina;Bir-Zina;139;;;Kairouan;;35.51667;10.01667;Geonames;Bir Ben Zina.;1
221;pop_eur_2;Béja (banlieue) et Sidi-Fredj;Sidi-Fredj;1085;;;Béja;;36.7201418266884;9.19396849912945;Google Maps;;1
222;pop_eur_200;Chelika;Chelika;204;;;Kairouan;;35.6190668920515;9.9270817083425;Google Maps;Chebika.;1
223;pop_eur_201;Oued-Zéroud (chantiers);Oued-Zéroud (chantiers);851;;;Kairouan;;;;;;
224;pop_eur_207;Aïn-Mesria;Aïn-Mesria;25;;;Kef;;35.906838;8.742449;Google Maps;;1
225;pop_eur_208;Bir-Lafou;Bir-Lafou;134;;;Kef;;35.82384;8.44207;Geonames;Bir El Afou.;1
226;pop_eur_21;Mastouta;Mastouta;728;;;Béja;;36.6239;9.19952;Geonames;;1
227;pop_eur_210;Charren;Charren;199;;;Kef;;;;;;
228;pop_eur_216;Fedj El-Tameur;Fedj El-Tameur;515;;;Kef;;35.8781062775882;8.70921944588991;Google maps;;1
229;pop_eur_218;Gouraïa;Gouraïa;556;;;Kef;;35.859031;8.684757;google maps;;1
230;pop_eur_219;Kalaa-Djerda;Kalaa-Djerda;626;;;Kef;;35.6633492337049;8.58598584079496;Geonames;Vérifier le contrôle civil en 1931.;1
231;pop_eur_22;Semech;Semech;1050;;;Béja;;36.68914;9.0484;Geonames;Henchir Semmech.;1
232;pop_eur_221;Kalaâ-El-Senam (gare);Kalaâ-El-Senam;627;Tadjerouine;Tadjerouine;Kef;;35.755627;8.352656;google maps;;1
233;pop_eur_222;Djebel-Kebouch;Djebel-Kebouch;256;;;Kef;;36.22277;8.93387;Geonames;;1
234;pop_eur_223;Saline (monopoles), Lorbeus;Saline (monopoles);1030;;;Kef;;36.081395;8.964295;google maps;;1
235;pop_eur_224;El-Akouat;El-Akouat;314;;;Kef;;36.27692;9.23823;Geonames;Akhouat.;1
236;pop_eur_225;Majouba;Majouba;717;;;Kef;;35.81145;8.501342;Google maps;;1
237;pop_eur_226;Mellègue et Dyr;Dyr;296;;;Kef;;36.20575;8.78467;Geonames;;1
238;pop_eur_226;Mellègue et Dyr;Mellègue;746;;;Kef;;36.315038;8.70093;Google maps;;1
239;pop_eur_227;Oued-Sarrath;Oued-Sarrath;843;;;Kef;;35.975184;8.37681;Google Maps;;1
240;pop_eur_228;Rebiba;Rebiba;1000;;;Kef;;35.80175;8.37899;Geonames;;1
241;pop_eur_230;Les Salines (village);Les Salines (village);696;;;Kef;;36.081395;8.964295;google maps;;1
242;pop_eur_231;Le Sers et ses environs;Sers;1054;;;Kef;;36.077579;9.021234;google maps;;1
243;pop_eur_232;Sidi-Armor-ben-Salem;Sidi-Armor-Ben-Salem;1068;;;Kef;;35.85;8.48333;Geonames;;1
